"Id","yyyymmdd","decy","time","latN","lonW","QF","Depth","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","Chl","Phae","p18","p19","p20","p21"
1022200906,20070415,2007.2868,1621,31.783,64.241,2,20.3,8,1,8,2,8,5,26,1,10,1,1,NA,6,87,6,-999,NA,1,23,NA,NA
1022200908,20070415,2007.2868,1621,31.783,64.241,2,40.5,13,1,11,2,12,6,40,1,9,1,1,NA,9,120,9,-999,NA,1,34,NA,NA
1022200910,20070415,2007.2868,1621,31.783,64.241,2,60.1,26,1,22,2,25,7,73,1,9,1,1,NA,31,255,22,-999,NA,1,70,NA,NA
1022200912,20070415,2007.2868,1621,31.783,64.241,2,80.2,52,1,50,2,63,8,108,0,8,13,1,NA,92,415,34,-999,NA,1,49,NA,NA
1022200914,20070415,2007.2868,1621,31.783,64.241,2,99.9,7,1,6,1,6,4,21,1,12,1,1,NA,2,70,5,-999,NA,1,19,NA,NA
1022200915,20070415,2007.2868,1621,31.783,64.241,2,119.7,7,1,5,1,10,11,10,0,1,1,1,NA,5,43,2,-999,NA,1,1,NA,NA
1022200918,20070415,2007.2868,1621,31.783,64.241,2,139.6,9,1,6,1,13,2,19,0,2,1,1,NA,12,61,4,-999,NA,1,6,NA,NA
1022200920,20070415,2007.2868,1621,31.783,64.241,2,160.6,6,1,4,1,10,2,12,1,1,1,1,NA,7,35,2,-999,NA,1,3,NA,NA
1022200922,20070415,2007.2868,1621,31.783,64.241,2,200.5,4,1,3,1,6,2,9,1,1,1,1,NA,6,22,1,-999,NA,1,1,NA,NA
1022200924,20070415,2007.2868,1621,31.783,64.241,2,251.2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,-999,NA,1,1,NA,NA
1022201402,20070419,2007.29737,1259,31.498,62.994,2,10.6,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,-999,NA,1,1,NA,NA
1022201406,20070419,2007.29737,1259,31.498,62.994,2,30.7,14,3,15,2,15,12,41,0,10,2,1,NA,10,135,8,-999,NA,1,19,NA,NA
1022201410,20070419,2007.29737,1259,31.498,62.994,2,48.2,21,4,23,4,22,19,58,0,15,2,1,NA,14,203,12,-999,NA,1,26,NA,NA
1022201412,20070419,2007.29737,1259,31.498,62.994,2,61.9,23,3,24,4,24,19,61,0,13,3,0,NA,17,210,12,-999,NA,1,24,NA,NA
1022201414,20070419,2007.29737,1259,31.498,62.994,2,85.5,66,6,67,10,88,45,134,0,20,14,2,NA,75,536,22,-999,NA,1,28,NA,NA
1022201416,20070419,2007.29737,1259,31.498,62.994,2,102.8,44,3,29,2,51,37,64,0,7,3,0,NA,31,242,7,-999,NA,1,4,NA,NA
1022201418,20070419,2007.29737,1259,31.498,62.994,2,120.1,26,2,16,1,25,32,27,0,4,1,1,NA,13,130,4,-999,NA,1,1,NA,NA
1022201419,20070419,2007.29737,1259,31.498,62.994,2,140.2,11,1,7,1,9,15,12,0,2,1,1,NA,5,53,1,-999,NA,1,1,NA,NA
1022201501,20070419,2007.29836,2138,31.771,63.255,2,11.5,6,1,4,1,6,9,8,0,1,1,1,NA,4,32,1,-999,NA,1,1,NA,NA
1022201503,20070419,2007.29836,2138,31.771,63.255,2,40.7,21,11,25,4,22,23,66,0,19,2,2,NA,12,210,12,-999,NA,1,25,NA,NA
1022201505,20070419,2007.29836,2138,31.771,63.255,2,62.4,43,20,49,6,45,43,117,0,17,4,1,NA,31,364,18,-999,NA,1,26,NA,NA
1022201507,20070419,2007.29836,2138,31.771,63.255,2,80.7,47,17,50,5,52,56,120,0,15,4,1,NA,33,379,17,-999,NA,1,18,NA,NA
1022201509,20070419,2007.29836,2138,31.771,63.255,2,100.9,44,13,39,4,44,51,86,0,11,3,1,NA,28,308,13,-999,NA,1,14,NA,NA
1022201511,20070419,2007.29836,2138,31.771,63.255,2,140.2,23,1,19,1,50,19,39,0,5,1,1,NA,25,161,6,-999,NA,1,4,NA,NA
1022300802,20070517,2007.37422,1410,31.61,64.067,2,3.4,5,1,6,2,6,3,18,1,7,0,1,NA,4,59,4,-999,NA,1,14,NA,NA
1022300804,20070517,2007.37422,1410,31.61,64.067,2,10.3,5,1,6,2,6,3,18,1,7,1,1,NA,6,57,4,-999,NA,1,12,NA,NA
1022300806,20070517,2007.37422,1410,31.61,64.067,2,20.2,5,1,7,2,6,4,19,1,7,0,1,NA,5,63,5,-999,NA,1,14,NA,NA
1022300808,20070517,2007.37422,1410,31.61,64.067,2,41.1,11,1,13,5,12,5,36,1,7,1,1,NA,11,107,8,-999,NA,1,22,NA,NA
1022300810,20070517,2007.37422,1410,31.61,64.067,2,59.7,24,1,24,7,22,7,76,1,8,1,1,NA,31,233,19,-999,NA,1,48,NA,NA
1022300812,20070517,2007.37422,1410,31.61,64.067,2,81.2,41,1,32,6,35,9,109,0,8,4,1,NA,106,359,34,-999,NA,1,51,NA,NA
1022300814,20070517,2007.37422,1410,31.61,64.067,2,101.7,23,1,21,3,43,7,37,0,4,2,1,NA,97,208,21,-999,NA,1,19,NA,NA
1022300816,20070517,2007.37422,1410,31.61,64.067,2,120.6,25,1,15,1,36,6,45,2,3,1,1,NA,82,131,15,-999,NA,1,8,NA,NA
1022300818,20070517,2007.37422,1410,31.61,64.067,2,139.6,17,1,9,1,20,4,33,0,2,1,1,NA,51,76,9,-999,NA,1,4,NA,NA
1022300820,20070517,2007.37422,1410,31.61,64.067,2,160.9,14,1,6,1,13,3,29,1,1,1,1,NA,38,56,7,-999,NA,1,2,NA,NA
1022300822,20070517,2007.37422,1410,31.61,64.067,2,200.7,2,1,1,1,2,1,5,1,1,1,1,NA,3,7,1,-999,NA,1,1,NA,NA
1022300824,20070517,2007.37422,1410,31.61,64.067,2,253.2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,-999,NA,1,1,NA,NA
1022301701,20070520,2007.38135,438,30.975,64.952,2,19.9,10,1,12,3,14,6,31,1,8,1,1,NA,7,98,7,-999,NA,1,15,NA,NA
1022301702,20070520,2007.38135,438,30.975,64.952,2,40.3,21,1,20,5,24,9,62,0,10,1,1,NA,20,179,12,-999,NA,1,27,NA,NA
1022301703,20070520,2007.38135,438,30.975,64.952,2,60.4,83,4,66,8,114,21,140,0,14,8,1,NA,196,592,43,-999,NA,1,62,NA,NA
1022301704,20070520,2007.38135,438,30.975,64.952,2,80.7,50,1,28,3,87,15,53,0,7,1,1,NA,34,204,7,-999,NA,1,4,NA,NA
1022301705,20070520,2007.38135,438,30.975,64.952,2,100.2,18,1,9,1,29,5,21,0,2,1,1,NA,9,66,2,-999,NA,1,1,NA,NA
1022301706,20070520,2007.38135,438,30.975,64.952,2,121.1,9,1,4,1,9,3,18,0,1,1,1,NA,5,34,1,-999,NA,1,1,NA,NA
1022401202,20070621,2007.46998,1304,31.652,64.196,2,3.1,3,1,4,1,3,3,13,1,9,1,1,NA,2,41,3,-999,NA,1,9,NA,NA
1022401204,20070621,2007.46998,1304,31.652,64.196,2,9,4,1,4,1,4,3,15,1,9,1,1,NA,2,43,3,-999,NA,1,9,NA,NA
1022401206,20070621,2007.46998,1304,31.652,64.196,2,19.5,3,1,4,1,3,2,12,1,5,1,1,NA,2,34,3,-999,NA,1,9,NA,NA
1022401208,20070621,2007.46998,1304,31.652,64.196,2,39.5,5,1,6,1,6,3,16,1,5,1,1,NA,5,51,4,-999,NA,1,14,NA,NA
1022401210,20070621,2007.46998,1304,31.652,64.196,2,59.6,8,1,9,4,9,4,23,1,5,1,1,NA,8,74,5,-999,NA,1,18,NA,NA
1022401212,20070621,2007.46998,1304,31.652,64.196,2,79.6,12,1,12,3,18,6,37,1,5,1,1,NA,15,106,7,-999,NA,1,22,NA,NA
1022401214,20070621,2007.46998,1304,31.652,64.196,2,99.7,30,1,24,4,29,7,82,1,6,1,1,NA,63,220,19,-999,NA,1,44,NA,NA
1022401216,20070621,2007.46998,1304,31.652,64.196,2,120.2,45,1,31,3,66,8,67,0,6,1,1,NA,163,266,31,-999,NA,1,27,NA,NA
1022401218,20070621,2007.46998,1304,31.652,64.196,2,139.3,26,1,15,1,37,3,42,1,3,1,1,NA,57,114,11,-999,NA,1,7,NA,NA
1022401220,20070621,2007.46998,1304,31.652,64.196,2,160.3,11,1,6,1,17,2,19,1,1,1,1,NA,11,42,2,-999,NA,1,1,NA,NA
1022401222,20070621,2007.46998,1304,31.652,64.196,2,200.6,4,1,3,1,7,1,11,1,1,1,1,NA,4,20,1,-999,NA,1,1,NA,NA
1022401224,20070621,2007.46998,1304,31.652,64.196,2,250.7,9,1,5,1,15,2,12,0,1,1,1,NA,13,42,2,-999,NA,1,2,NA,NA
1022401618,20070622,2007.47256,1138,31.384,63.775,2,58.8,11,1,12,5,12,4,33,1,6,1,1,NA,12,106,8,-999,NA,1,28,NA,NA
1022401619,20070622,2007.47256,1138,31.384,63.775,2,89.9,47,1,34,4,44,8,112,0,7,2,1,NA,110,311,29,-999,NA,1,37,NA,NA
1022401620,20070622,2007.47256,1138,31.384,63.775,2,100.1,45,1,35,4,82,9,58,0,6,1,1,NA,104,266,26,-999,NA,1,26,NA,NA
1022401621,20070622,2007.47256,1138,31.384,63.775,2,119.5,26,1,17,1,47,4,38,0,3,1,1,NA,62,135,13,-999,NA,1,10,NA,NA
1022401622,20070622,2007.47256,1138,31.384,63.775,2,149.2,6,1,3,1,13,1,9,1,1,1,1,NA,4,24,1,-999,NA,1,1,NA,NA
1022401901,20070623,2007.47604,1809,31.142,62.846,2,3.8,3,1,3,1,3,2,11,1,7,1,2,NA,2,38,3,-999,NA,1,13,NA,NA
1022401903,20070623,2007.47604,1809,31.142,62.846,2,55.3,6,1,7,3,8,4,20,1,5,1,1,NA,8,68,5,-999,NA,1,21,NA,NA
1022401904,20070623,2007.47604,1809,31.142,62.846,2,75.7,11,1,11,4,12,5,33,1,5,1,1,NA,13,105,8,-999,NA,1,28,NA,NA
1022401905,20070623,2007.47604,1809,31.142,62.846,2,88.7,32,1,28,6,26,7,97,1,9,1,1,NA,51,250,19,-999,NA,1,52,NA,NA
1022401906,20070623,2007.47604,1809,31.142,62.846,2,99.5,59,2,46,4,52,9,148,0,10,2,1,NA,142,370,37,-999,NA,1,59,NA,NA
1022401907,20070623,2007.47604,1809,31.142,62.846,2,124.9,42,1,27,0,57,6,73,0,5,1,1,NA,167,231,32,-999,NA,1,21,NA,NA
1022401908,20070623,2007.47604,1809,31.142,62.846,2,149.2,25,1,13,1,32,4,50,0,3,1,1,NA,59,113,12,-999,NA,1,6,NA,NA
1022500702,20070719,2007.54681,1402,31.684,64.201,2,4.8,3,1,3,1,2,2,12,1,8,0,2,NA,2,38,3,-999,NA,1,13,NA,NA
1022500704,20070719,2007.54681,1402,31.684,64.201,2,10.1,3,1,4,1,3,3,13,1,8,1,1,NA,3,44,4,-999,NA,1,14,NA,NA
1022500706,20070719,2007.54681,1402,31.684,64.201,2,20.1,4,1,5,1,4,3,15,1,7,1,1,NA,4,49,5,-999,NA,1,21,NA,NA
1022500708,20070719,2007.54681,1402,31.684,64.201,2,39.1,7,1,8,2,7,4,22,1,7,1,1,NA,6,71,6,-999,NA,1,28,NA,NA
1022500710,20070719,2007.54681,1402,31.684,64.201,2,61.2,12,1,13,3,12,5,34,1,6,1,1,NA,12,112,9,-999,NA,0,34,NA,NA
1022500712,20070719,2007.54681,1402,31.684,64.201,2,79.4,82,11,63,0,84,1,167,0,14,4,1,NA,223,550,44,-999,NA,1,61,NA,NA
1022500714,20070719,2007.54681,1402,31.684,64.201,2,101.1,67,3,38,2,80,16,103,0,8,1,1,NA,117,307,26,-999,NA,1,22,NA,NA
1022500716,20070719,2007.54681,1402,31.684,64.201,2,119.6,33,1,17,1,41,7,50,0,4,1,1,NA,31,121,7,-999,NA,1,3,NA,NA
1022500718,20070719,2007.54681,1402,31.684,64.201,2,139,10,1,5,1,19,2,10,1,1,1,1,NA,9,36,2,-999,NA,1,1,NA,NA
1022500720,20070719,2007.54681,1402,31.684,64.201,2,160.1,2,1,1,1,5,1,2,1,1,1,1,NA,1,9,1,-999,NA,1,1,NA,NA
1022500722,20070719,2007.54681,1402,31.684,64.201,2,198.9,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,-999,NA,1,1,NA,NA
1022500724,20070719,2007.54681,1402,31.684,64.201,2,250.4,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,-999,NA,1,1,NA,NA
1022501603,20070721,2007.55179,940,30.871,63.319,2,59.3,13,1,14,6,14,5,37,1,5,1,1,NA,12,120,8,-999,NA,1,23,NA,NA
1022501604,20070721,2007.55179,940,30.871,63.319,2,89.4,30,1,23,4,25,6,79,1,6,1,1,NA,60,224,19,-999,NA,0,34,NA,NA
1022501605,20070721,2007.55179,940,30.871,63.319,2,101.9,57,3,39,0,63,11,103,3,7,2,1,NA,166,343,37,-999,NA,1,40,NA,NA
1022501606,20070721,2007.55179,940,30.871,63.319,2,120.3,42,1,24,2,51,8,63,1,5,1,1,NA,176,217,32,-999,NA,1,17,NA,NA
1022501607,20070721,2007.55179,940,30.871,63.319,2,150.5,17,1,8,1,15,3,31,1,2,1,1,NA,47,66,8,-999,NA,1,2,NA,NA
1022600805,20070813,2007.61555,1615,31.053,64.82,2,80.9,0,NA,0,0,1,1,6,0,0,0,0,4,0,11,2,-999,NA,0,4,0,2
1022600806,20070813,2007.61555,1615,31.053,64.82,2,100.9,0,NA,6,0,6,3,18,0,0,0,0,33,0,55,3,-999,NA,0,33,0,3
1022600807,20070813,2007.61555,1615,31.053,64.82,2,117.7,0,NA,0,0,21,5,69,2,11,2,0,43,86,238,41,-999,NA,0,43,0,41
1022600808,20070813,2007.61555,1615,31.053,64.82,2,137.8,0,NA,49,0,64,11,65,2,11,2,0,28,122,266,46,-999,NA,0,28,2,43
1022602102,20070817,2007.62661,1705,31.721,64.218,2,4,0,NA,5,2,3,3,14,2,10,1,0,14,3,39,5,0.059,0,3,11,3,3
1022602104,20070817,2007.62661,1705,31.721,64.218,2,9.7,0,NA,4,2,3,3,12,2,8,0,0,12,3,35,4,0.029,0.02,2,11,2,2
1022602106,20070817,2007.62661,1705,31.721,64.218,2,19.9,0,NA,4,1,3,3,14,1,7,0,0,20,3,38,5,0.029,0.02,1,19,1,3
1022602108,20070817,2007.62661,1705,31.721,64.218,2,39.4,0,NA,6,2,5,4,7,2,5,0,0,26,11,53,6,0.02,0.059,1,25,3,3
1022602110,20070817,2007.62661,1705,31.721,64.218,2,58.8,0,NA,11,4,12,6,34,3,6,0,0,50,12,112,11,0.068,0.088,1,49,7,4
1022602112,20070817,2007.62661,1705,31.721,64.218,2,79.9,0,NA,20,5,20,7,54,3,5,0,0,58,24,176,22,0.156,0.078,1,57,5,18
1022602114,20070817,2007.62661,1705,31.721,64.218,2,99.1,0,NA,47,4,50,11,118,3,7,2,1,80,144,366,67,0.175,0.029,3,76,17,51
1022602116,20070817,2007.62661,1705,31.721,64.218,2,118.8,0,NA,38,0,52,13,85,0,5,0,0,34,180,264,60,0.156,0.341,2,32,15,46
1022602118,20070817,2007.62661,1705,31.721,64.218,2,139.6,0,NA,16,0,27,5,47,0,2,0,0,13,19,131,31,0.078,0.185,1,11,9,23
1022602120,20070817,2007.62661,1705,31.721,64.218,2,159.7,0,NA,7,16,0,0,25,0,1,0,0,2,8,33,3,0.049,0.019,1,1,1,3
1022602122,20070817,2007.62661,1705,31.721,64.218,2,201.2,0,NA,0,0,3,0,3,0,0,0,0,0,0,6,0,0.01,0.01,0,0,0,0
1022602124,20070817,2007.62661,1705,31.721,64.218,2,251.5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022602701,20070819,2007.63081,553,33.142,63.684,2,4.8,0,NA,0,0,40,8,53,2,2,0,0,18,108,185,36,-999,NA,0,18,2,34
1022701002,20070908,2007.68657,1419,31.727,64.238,2,5.9,0,NA,5,0,4,4,17,1,12,0,0,39,5,69,10,0.078,0.029,1,39,3,8
1022701004,20070908,2007.68657,1419,31.727,64.238,2,10.3,0,NA,6,0,4,4,18,1,7,0,0,39,6,67,10,0.088,0.02,1,39,3,7
1022701006,20070908,2007.68657,1419,31.727,64.238,2,19.9,0,NA,6,0,4,4,18,0,11,1,0,39,6,69,11,0.078,0.039,1,38,4,7
1022701008,20070908,2007.68657,1419,31.727,64.238,2,39.5,5,NA,5,1,7,3,26,0,8,1,0,58,12,112,17,0.127,0.049,0,57,7,9
1022701010,20070908,2007.68657,1419,31.727,64.238,2,59.7,10,NA,10,2,18,5,48,0,8,1,0,55,33,213,28,0.195,0.146,0,55,11,18
1022701012,20070908,2007.68657,1419,31.727,64.238,2,80.4,16,NA,15,3,24,4,83,0,11,2,0,38,42,254,28,0.234,0.195,0,38,11,18
1022701014,20070908,2007.68657,1419,31.727,64.238,2,101.2,15,NA,12,0,25,4,45,0,7,0,0,23,65,165,26,0.175,0.166,0,23,12,14
1022701016,20070908,2007.68657,1419,31.727,64.238,2,120.6,14,NA,10,0,30,6,45,0,9,1,0,8,64,109,19,0.088,0.166,0,8,8,11
1022701018,20070908,2007.68657,1419,31.727,64.238,2,139.3,8,NA,5,0,18,2,27,0,0,1,0,4,37,61,10,0.058,0.097,0,4,6,5
1022701020,20070908,2007.68657,1419,31.727,64.238,2,161,0,NA,7,0,13,1,19,0,0,0,0,3,24,38,7,0.049,0.049,2,2,3,4
1022701022,20070908,2007.68657,1419,31.727,64.238,2,198.7,0,NA,0,0,3,0,2,0,0,0,0,0,0,3,0,0.01,0.01,0,0,0,0
1022701024,20070908,2007.68657,1419,31.727,64.238,2,251.1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
1022800602,20071006,2007.76327,1414,31.687,64.223,2,3.8,0,NA,0,0,4,3,14,0,6,0,0,40,0,51,7,0.049,0.029,0,40,NA,NA
1022800604,20071006,2007.76327,1414,31.687,64.223,2,9.5,0,NA,0,0,4,3,12,0,6,0,0,36,0,47,6,0.049,0.029,0,36,NA,NA
1022800606,20071006,2007.76327,1414,31.687,64.223,2,19.6,0,NA,0,0,4,3,13,0,6,0,0,38,0,49,7,0.049,0.029,0,38,NA,NA
1022800608,20071006,2007.76327,1414,31.687,64.223,2,39.2,0,NA,0,0,6,5,17,0,5,0,0,38,4,52,5,0.049,0.029,0,38,NA,NA
1022800610,20071006,2007.76327,1414,31.687,64.223,2,60.2,0,NA,0,0,17,7,46,0,6,0,0,69,24,169,24,0.127,0.098,0,69,NA,NA
1022800612,20071006,2007.76327,1414,31.687,64.223,2,80,0,NA,0,45,24,3,69,0,5,0,0,44,61,223,32,0.205,0.224,0,44,NA,NA
1022800614,20071006,2007.76327,1414,31.687,64.223,2,101.9,0,NA,0,55,47,7,47,0,4,5,0,37,132,216,38,0.205,0.234,0,37,NA,NA
1022800616,20071006,2007.76327,1414,31.687,64.223,2,120.5,0,NA,0,0,30,5,46,0,0,0,0,19,112,153,35,0.068,0.224,10,9,NA,NA
1022800618,20071006,2007.76327,1414,31.687,64.223,2,139.9,0,NA,0,0,15,2,30,0,0,1,0,3,19,52,6,0.039,0.058,2,1,NA,NA
1022800620,20071006,2007.76327,1414,31.687,64.223,2,160.1,0,NA,0,0,0,0,3,0,0,0,0,0,8,7,0,0.01,0.01,0,0,NA,NA
1022800622,20071006,2007.76327,1414,31.687,64.223,2,201.9,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01,0,0,NA,NA
1022800624,20071006,2007.76327,1414,31.687,64.223,2,249.8,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,NA,NA
1022801505,20071008,2007.76887,1520,32.166,64.372,2,99.6,0,NA,0,111,67,14,96,12,7,6,0,53,166,342,60,0.195,0.341,0,53,NA,NA
1022801507,20071008,2007.76887,1520,32.166,64.372,2,140.5,0,NA,0,0,18,3,36,0,0,0,0,6,41,78,13,0.049,0.088,0,6,NA,NA
1022801509,20071008,2007.76887,1520,32.166,64.372,2,179.3,0,NA,0,0,0,0,11,0,0,0,0,0,0,11,0,0.01,0.019,0,0,NA,NA
1022801511,20071008,2007.76887,1520,32.166,64.372,2,199.9,0,NA,0,0,3,0,8,0,0,0,0,0,5,13,2,0.01,0.019,0,0,NA,NA
1022901002,20071114,2007.87008,1355,31.618,64.142,2,4.4,0,NA,0,0,10,6,23,0,0,0,0,55,14,136,20,0.117,0.068,0,55,NA,NA
1022901004,20071114,2007.87008,1355,31.618,64.142,2,10.1,0,NA,0,0,9,5,22,0,0,0,0,46,11,113,17,0.107,0.049,0,46,NA,NA
1022901006,20071114,2007.87008,1355,31.618,64.142,2,21.3,0,NA,0,0,11,5,27,0,0,0,0,46,13,129,18,0.117,0.068,0,46,NA,NA
1022901008,20071114,2007.87008,1355,31.618,64.142,2,39.3,0,NA,0,0,9,5,23,0,0,0,0,44,11,114,16,0.098,0.068,0,44,NA,NA
1022901010,20071114,2007.87008,1355,31.618,64.142,2,58.7,0,NA,0,0,41,7,68,0,0,0,0,42,44,230,25,0.195,0.166,0,42,NA,NA
1022901012,20071114,2007.87008,1355,31.618,64.142,2,79,0,NA,0,0,74,13,80,0,0,0,0,34,146,273,45,0.205,0.302,5,28,NA,NA
1022901014,20071114,2007.87008,1355,31.618,64.142,2,99,0,NA,0,0,23,5,35,0,0,0,0,10,58,97,17,0.068,0.146,2,8,NA,NA
1022901016,20071114,2007.87008,1355,31.618,64.142,2,119.5,0,NA,0,0,10,0,16,0,0,0,0,0,20,34,6,0.029,0.058,0,0,NA,NA
1022901018,20071114,2007.87008,1355,31.618,64.142,2,140.5,0,NA,0,0,4,0,8,0,0,0,0,0,5,13,0,0.01,0.019,0,0,NA,NA
1022901020,20071114,2007.87008,1355,31.618,64.142,2,160.3,0,NA,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0.01,0,0,NA,NA
1022901022,20071114,2007.87008,1355,31.618,64.142,2,199.9,0,NA,0,0,0,0,5,0,0,0,0,0,0,7,0,0.01,0.019,0,0,NA,NA
1022901024,20071114,2007.87008,1355,31.618,64.142,2,250.3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,NA,NA
1023000802,20071206,2007.93049,1506,31.693,64.188,2,5.7,0,NA,0,0,27,7,35,0,7,1,0,50,16,156,20,0.107,0.078,0,50,0,0
1023000804,20071206,2007.93049,1506,31.693,64.188,2,8.9,0,NA,0,0,28,7,34,0,7,2,0,46,15,149,18,0.107,0.078,0,46,0,0
1023000806,20071206,2007.93049,1506,31.693,64.188,2,19.3,0,NA,0,0,21,5,24,0,5,1,0,20,9,84,9,0.059,0.039,0,20,0,0
1023000808,20071206,2007.93049,1506,31.693,64.188,2,38.4,0,NA,0,0,29,6,34,0,5,2,0,49,18,158,20,0.117,0.068,0,49,0,0
1023000810,20071206,2007.93049,1506,31.693,64.188,2,59.9,0,NA,0,0,29,6,37,0,5,2,0,48,19,167,15,0.127,0.078,0,48,0,0
1023000812,20071206,2007.93049,1506,31.693,64.188,2,81.8,0,NA,7,32,104,12,107,4,8,6,0,63,174,403,67,0.253,0.322,0,63,0,0
1023000814,20071206,2007.93049,1506,31.693,64.188,2,101.7,0,NA,4,0,42,8,48,0,0,0,0,28,134,186,43,0.088,0.244,7,21,0,0
1023000816,20071206,2007.93049,1506,31.693,64.188,2,121.3,0,NA,0,0,19,3,31,0,0,0,0,9,51,78,16,0.049,0.097,3,6,0,0
1023000818,20071206,2007.93049,1506,31.693,64.188,2,140.4,0,NA,0,0,7,0,17,0,0,0,0,1,13,26,4,0.019,0.039,0,1,0,0
1023000820,20071206,2007.93049,1506,31.693,64.188,2,157.4,0,NA,0,0,2,0,8,0,0,0,0,0,4,11,1,0.01,0.019,0,0,0,0
1023000822,20071206,2007.93049,1506,31.693,64.188,2,198.6,0,NA,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0.01,0,0,0,0
1023000824,20071206,2007.93049,1506,31.693,64.188,2,248.5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023100602,20080117,2008.04533,1410,31.614,64.163,2,3.6,0,NA,0,0,30,7,39,3,5,6,0,25,20,135,14,0.127,0.088,0,25,5,9
1023100604,20080117,2008.04533,1410,31.614,64.163,2,10.1,0,NA,0,0,58,11,62,5,8,13,0,42,32,224,22,0.185,0.117,0,42,8,15
1023100606,20080117,2008.04533,1410,31.614,64.163,2,19.7,0,NA,0,0,56,11,61,5,8,12,0,41,32,220,22,0.175,0.107,0,41,9,14
1023100608,20080117,2008.04533,1410,31.614,64.163,2,40.9,0,NA,0,0,57,11,61,5,7,11,0,37,33,223,23,0.166,0.136,0,37,8,15
1023100610,20080117,2008.04533,1410,31.614,64.163,2,59.3,0,NA,0,0,61,13,63,5,8,14,0,39,33,227,22,0.175,0.127,0,39,9,15
1023100612,20080117,2008.04533,1410,31.614,64.163,2,80.6,0,NA,0,0,57,11,57,4,5,9,0,32,56,201,19,0.146,0.117,0,32,8,12
1023100614,20080117,2008.04533,1410,31.614,64.163,2,100.1,0,NA,0,65,12,10,54,5,5,10,0,30,27,183,17,0.136,0.117,0,30,7,10
1023100616,20080117,2008.04533,1410,31.614,64.163,2,120.7,0,NA,0,0,14,3,23,2,0,4,0,13,12,76,7,0.058,0.058,0,13,NA,NA
1023100618,20080117,2008.04533,1410,31.614,64.163,2,139.4,0,NA,0,0,4,0,4,0,0,0,0,1,6,16,2,0.01,0.029,0,1,NA,NA
1023100620,20080117,2008.04533,1410,31.614,64.163,2,160.7,0,NA,0,0,2,0,4,0,0,0,0,0,0,6,0,0.01,0.01,0,0,0,0
1023100622,20080117,2008.04533,1410,31.614,64.163,2,199.9,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.01,0,0,0,0
1023100624,20080117,2008.04533,1410,31.614,64.163,2,250.8,0,NA,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0.01,0,0,0,0
1023200502,20080212,2008.11649,1513,31.658,64.187,2,4.6,0,NA,0,0,13,6,0,0,8,0,1,49,7,106,14,0.088,0.039,0,49,6,8
1023200504,20080212,2008.11649,1513,31.658,64.187,2,8.5,0,NA,0,0,13,6,24,0,8,0,0,46,6,106,14,0.088,0.039,0,46,6,8
1023200506,20080212,2008.11649,1513,31.658,64.187,2,20.3,0,NA,0,0,13,6,25,0,7,0,0,48,7,107,14,0.078,0.049,0,48,7,7
1023200508,20080212,2008.11649,1513,31.658,64.187,2,39.8,0,NA,0,0,17,6,31,1,6,0,0,52,11,132,18,0.097,0.058,0,52,9,9
1023200510,20080212,2008.11649,1513,31.658,64.187,2,78.6,0,NA,0,14,102,116,7,3,8,9,0,45,43,279,33,0.195,0.166,0,45,0,0
1023200512,20080212,2008.11649,1513,31.658,64.187,2,78.6,0,NA,0,17,75,117,10,3,9,10,0,52,51,306,40,0.214,0.175,0,52,0,0
1023200514,20080212,2008.11649,1513,31.658,64.187,2,100.6,0,NA,0,0,68,81,9,5,5,6,0,27,55,226,27,0.156,0.166,0,27,0,0
1023200516,20080212,2008.11649,1513,31.658,64.187,2,119.4,0,NA,0,0,27,43,3,0,3,0,0,15,46,121,19,0.088,0.107,0,15,0,0
1023200518,20080212,2008.11649,1513,31.658,64.187,2,138.9,0,NA,0,0,18,2,29,0,0,0,0,5,42,67,12,0.039,0.078,0,5,0,0
1023200520,20080212,2008.11649,1513,31.658,64.187,2,158.5,0,NA,0,0,7,0,16,0,0,0,0,0,11,24,3,0.019,0.029,0,0,0,0
1023200522,20080212,2008.11649,1513,31.658,64.187,2,199.5,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.01,0,0,0,0
1023200524,20080212,2008.11649,1513,31.658,64.187,2,250.6,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
